Ulasan,Label
"Sebelum memesan/beli barang ini, saya mendapatkan konfirmasi dari penjual bahwa charger ini dapat digunakan utk mencharge laptop asus zen book flip saya. Dalam kenyataan nya tidak bisa",0
"Barang bagus..kurang sesuai untuk  acer E5-476G,saya paksakan lcd nya bermasalah",0
"Yg hitam sesuai,.. tpi GK tau ORI apa ngak,.. yg colour sepertinya ngak",0
"Catridge-nya tidak bisa di gunakan di printer saya HP Deskjet-4515 muncul error ""Incompatible Catridge, The indicated catridges are not intended for use inthis printer""

Mohon bantuannya",0
pesanan nyampenya lama,0
"Pak. Ini tinta nya palsu pak. Diblg di comp saya ""counterfeit product"". Hasil tinta mengecewakan. Tlg dicek lg produk nya pak.",0
"Tahun catridgenya uda expayer 03.2017 dan diantarnya sangat lama , kasi penjelasan gan tahun nya biar tau.",0
Parah dah... Saya minta 34 dikasih 31,0
bajunya sangat pendek untuk ukuran baju koko.. padahal lebarnya seperti ukuran xl.,0
Ini aku gajadi beli yaa. Soalnya stoknya kosong,0
Kekecilan ga sesuai standart ukuran nya.,0
"Untuk produk ini saya kasi 2 bintang saja krna celananya tdk sesuai yg di foto, celanax kependekan tdk di bawa lutut, sisanya  👍",0
Kecewa ga sesuai gambar .. ga ada stripnya .. ukuran udah pas.,0
"Barang Bagus Sih
Cuma Bau Sekali
Harus di cuci dulu sblum di pakai :v",0
"Saya kasih 2 bintang saja ya supaya lain kali diperhatikan barang yg dipajang judulnya apa. Judul barang sudah mencantumkan warna, jadi di keterangan pembeli saya tidak mencantumkan warna lagi, cuma ukuran. Untungnya saya juga males ribet mengembalikan dan minta tukar.",0
X ini saya kecewe gak bisa di pakai kecil dan mbranjang...,0
"barang sudah diterima dalam kondisi baik,..
tapi tdk sesuai menurut saya,..
dipoto yang make orang dewasa, aslinya kecil bgt,..
buat anak bayi cocoknya,..",0
Tidak sesuai pesanan..respon lambat! Sangat tidak rekomend ini toko! Disuru retur dengan alasan tokopedia yang ganti ongkir..sejak kapan tokopedia bisa ganti ongkos kirim!!!,0
Tolong tingkatkan respons cepat. Minta kirim gojek same day malah sampe nya besok.,0
"barang yang dikirim Tidak sesuai dengan gambar, warna nya pun kusam.",0
"Ternyata bahannya gk bs melar,,jd wlwpun bebas size tetap gk muat wlw udh ukuran terakhir...",0
jahitan kurang bagus. ada celah besar saya khawatir dipakai 1x robek itu celana,0
barang kurang bagus...tdk sama dgn picture,0
bahan nya tipis dan panas kurang enak dipake,0
Dibagian kantong sebelah kirinya robek :((((,0
"ukurannya kekecilan kalau normal saya pakai ukuran L, disini ukurannya sangat kecil untuk L.",0
brang udh smpek trma ksih gan,0
Barang ny pecah dan kesamaan saya mta ganti,0
Ooooooookkkkkkkkkkkk,0
yaaa begitulah harga sesuai dengan kwalita barang....,0
jadi agak susah nekuk dengkul. overall bagus. semoga usahanya lancar.,0
barang ok udah sampai. tapi yg dateng beda warna dgn yg difoto.,0
"Saya memesan dua deker kaki seperti yang dilihat difoto.. yang Merk Remora pas bisa dipakai sedangkan yang satunya tidak bisa dinaikkan karen terlalu kecil karena ternyata ukuran M relatif. Memang saya punya yang remora dan maka ukuran Remora saya gunakan sebagai acuan, Penjual seharusnya memberitahu bahwa  ukuran M untuk kedua barang tidak sama dan perlu mberitahukan kepada pembeli bahwa pembelian decker tidak bisa ditukarkan....sehingga sewaktu akan membeli ada pertimbangan tersebut..... Jadi bukan sepenuhnya kesalahan kami dan penjual punya kewajiban moral untuk menjaga hubungan dengan customers..",0
informasi pengiriman tidak sesuai.......,0
"Deker nya kekecilan, bisa ditukar gan ?",0
barang yang dikirim tidak sesuai sengan gambar. trima,0
terima kasih barang sudah sampai tujuan walaupun lama banget,0
"terima kasih gan, barang udah nyampe dan kondisinya bagus... tapi lama sekali nunggunya gan",0
"Bolanya keras juga ya, tapi bagus la harga segitu",0
"Size bola kecil, katanya size 7 ternyata barang yg datang size 6. Harga masuk akal.",0
"bahanna tipis ,cepet sobek :(.....",0
"Di Catatan  penjual  berat 6 kg dgn harapan net lumayan  bagus  nyatanya  cuma 4kg berarti bahannya tipis  jaring tipis,  dijual  850 rb,  pen jual lain kwalitas sama di tokopedia 550 rb.",0
"Respon penjual cepat. Barang sampai juga cepat. Namun kualitas barang tidak sesuai deskripsi. Begitu net dipasang,  penguncinya langsung putus.",0
ok ok ok ko ok ko ok ok ok ok ok ok bu k ok,0
Pengiriman cepat kualitas agak kurang,0
sudah diterima pesanannya. tkyuuu,0
makasih barang sudah saya terima .......,0
bagusss untuk visuall cuma quality nya :(,0
"barang cepat sampai, packing aman, rapih 
product tidak ada cacat",0
ikatan ujung kurang kuat sehingga baru dpake bbrp kali sudah lepas,0
Fast Respon ! Good job.............................................................,0
barang sudah diterima dg baik. maaf reviewnya telat,0
kualitas kurang... ada bagian agak retas,0
brgnya gak ori bro..soalnya ane bandingin dg tetangga yg ori..tks sdh sampai brgnya..,0
sesuai gambar tapi sayang matrasnya licin klo buat yoga..,0
brg sdh ditrima... trims... tapi matrasnya licin,0
paket udah keterima terimakasih,0
"barangnya bagus, tapi respon agak lama...",0
"barang nya bagus,tidak mengecewakan",0
thanks sis paketnya sudah sampai,0
sip.............................................................,0
"2 pasang berbeda, yg 1 pasang bagus, yg 1 pasang lagi jelek, plastik pelapisnya berputar/goyang",0
barangnya sudah sampaaaai......,0
ya begitulah. .......................... ........,0
"standart banget yg ini boss,,,waduh",0
"barangnya beda sama yang di pesan blinya ini tpi datangnya beda lain kali kalok gak sama yang d pesan fotonya d hapus aja pasti itu foto lama yang d pajang 
bikin kecewa aja",0
tidak sesuai gambar ... kw atau apa ya ... rupa sama ... tap beda sama yg dlu pernah saya beli ... apakah versi 2015 nya ... blm di coba ... mdah mdhan z tidak mengecewakan pas udah di pake ... thankq,0
"barang udah d terima,tingal nyoba!",0
di kira punchinf pad gde tp g papa makasi,0
barang banyak goresan jadi saya pikir itu barang bekas yg d jual lgi,0
"busa biasa di baliknya, menyesal telah membelinya. fotonya kurang lengkap",0
Pengantaran cepat cuman barangnya udah tidak lengket bgain biru dan kuningnya,0
"Barang tidak sesuai pesanan, barang tidak ori",0
"Bahan berbeda, lain kali lebih konsisten",0
"kirain bagus. ya, sesuai harganya murah.",0
"ada 4 biji penyok semua, sayang bgt",0
Kualitas barangnys kurang bagus,0
brg oke dan kualitas bagus punya. nambun tidak ada cara pemakainya,0
"Kemasan produk penyok semua, walaupun produk didalam masih aman.
Tapi sangat kecewa dengan jasa pengiriman JNE. Sangat lamaaaa.
Padahal produk sudah ada dari senin, tp hari kamis baru diantar. Padahal jarak kantor JNE dng alamat yg dituju hanya butuh 5 menit dengan sepeda.
Sangat kecewa dengan jasa pengirimannya.",0
pengantaran bagus cuman bikin rubber bat tambah rusak kw?,0
Saya kira harga lebih mahal jaminan bagus.. trnyata packingnya gak rapih dan bungkusnya cuma pake kardus seadanya.,0
"menunggu lumayan melelahkan,............
..",0
pengiriman sesuai waktu..tp barang sesuai bintang aja deh..,0
Bahan ny bagus gx mudah melar,0
gk panjang seperti yg di gambar,0
"Kualitas karet sangat tipis, pantulan bola oleh kayu bet terdengar keras",0
barang tidak sesuai dgn yg di harapkan,0
"paket diterima, ad sedikit cacat di bagian gagang disebabkn bungkus pecah. yg lain  gk ad masalah. terimakasih, mudh2an usaha makin laris dan lancar dan pelayanan semakin baiK",0
Gambar /pic warna coklat koq di kasihnya warna hitam,0
Kaca tetap berembun dan membuat kaca jd kotor,0
Bagi yg belinya mau cepat jgn di toko ini deh masa aku minta kirim k surabaya sampenya 4 hari padahal aku kirm dr jakarta alamat yg sama lebih vepat nyampeknya,0
"Barangx sesuai deskripsi, diterima dlm kondisi ok, cuma sayangx baru dipakai sehari sdh robek, kualitas sesuai harga.",0
"tdk sesuai ekspektasi, engirimannya lama...",0
barang sudah diterima dengan baik mudah-mudahan berkah dan bermanfaat,0
barangnya susah sampaaaaaai.......,0
"alhamdullilah,pesan tanggal 16,nyampe tanggal 21...lama ya",0
bos ente bilang donic....itu kaga ada tulisan donic di karet atau d bungkus nya,0
Pengiriman cepat barang yang dibeli sesuai dengan unuran.....penjual meresponse dengan baik...tapi ada produk tidak bisa ditukar karena kekecilan,0
ukuran 10oz tp kecil bngt. pas d pakai bau nya bikib ga nyaman. nempel ke tangan. kecewa.,0
Kondisi barang tidak terlalu persis seperti digambar dan jahitannya kurang rapi takutnya dipakai sekali bisa sobek.,0
barang sesuai tpi proses lambat,0
Less responsibility when complaint,0
"Respon penjual lama sekali , produk sesuai gambar dan kualitas cukup sesuai harga",0
Kualitas barang kurang bagus,0
cuma sekali pakai dah rusak,0
barang ternyata jelek penyok gx memuaskan...,0
"Steamer kualitas jelek, baru baru timer udah rusak. Ga ada merek",0
parah....biar allah yg bales........,0
Pengirimannnnn sangat lambatttttttttt,0
Penjual tidak mengirim kelengkapan produk sesuai yg tertera di kemasan,0
Brg yg mau dilindungi dikirim tanpa ini,0
gak bisa ditutup.. ukuran gak pas..,0
"Penjual krg peduli dan brg jelek. Brg yg dikirim peyot dan pegangannya pecah. Pembeli diminta transfer ongkir untuk ganti produk, yg diganti jg peyot dan pegangan pecah. JANGAN PERNAH BELI DI TOKO INI LAGI GUYS!",0
"pelayanan kurang sigap, berhari2 dr nanya baik smpe kesel br dikasi resi itupun ga valid krn diganti pengiriman dan br diinfokan stlh brg dikirim,untung aja sampai,walaupun jelas bgt pake huruf besar minta warna kuning/hijau stabilo dikirim merah, ga memuaskan lah pokoknya pdhl udh beli mahal.",0
"barang yg dikirim tsk sesuai wrn, kl memang dr awal wrn tdk ready pasti saya gak akan order...
2 unit part kurang sampai skrg blm nyampe juga katanya sdh dikirim, di hubungi lewat wa respon tdk baik tdk dibalas pesan yg terakhir... hp tertera saya tell katanya bukan yg layanin lewat toped, saya minta no hp lain di sms lama sampai 2x telp &amp; telp yg kedua gak sopan sekali saya blm selesai ngomong sdh dimatiin telpnya, parahhh...",0
"Pihak penjual memberikan respon yang buruk kepada pembeli. Pihak penjual tidak melakukan pemeriksaan barang yang diorder dengan barang yang dikirim. Namun setelah dikomplain tidak segera melakukan pemeriksaan namun malahan meminta pembeli menerima barang yang ada. Setelah dikomplain keras, baru mengakui kesalahan dan berjanji akan mengembalikan selisih harga barang yang diorder dengan barang yang dikirimkan. Namun sudah hampir 1 minggu dana tetap tidak dikembalikan.
Mohon pihak penjual segera melakukan kewajibannya. Terimakasih.",0
Barang sesuai pesanan dan cepat sampai,1
Barang bagus harga murah,1
Paket rapi...mantap....cepat....sampe ke tujuan,1
ya saya puas dgn barangnya,1
Responya luar biasa b mantap,1
"seller top, pengiriman cepat barang oke",1
pengiriman cepat seller top,1
Produk sesuai dengan spec di web dan respon seller sangat cepat. Thankyou.,1
"Respon super cepat, pengiriman cepat, Barang bagus sesuai deskripsi penjual..thx gan",1
"Barang mantap, pelayanan cepat",1
"Sippp,sesuai pic,dscrbs..cuma blum dicoba😁",1
Barang sesuai deskripsi..respon dan proses cepat. Terima kasih,1
Mantaaaaaaaappp..........,1
superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,1
josss pokok e bisa buat langganan,1
"berfungsi dengan baik, normal",1
"Cara Memberikan Nilai Reputasi ke Penjual

Untuk dapat memberikan nilai reputasi ke penjual, Anda dapat melakukan langkah-langkah berikut ini:",1
Barang sesuai dengan deskripsi. Pengiriman cepat gak pake lama. Barang bagus. Mantap dahh pokoknya. Thanks gan,1
Sesuai dengan deskripsi,1
"bagus,  packing aman pake bublewrap.  ndak ada yang patah",1
Barang sesuai deskripsi,1
cukuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuupp,1
barang sudah sampai sesuai pesanan .,1
Barang bagus sesuai info fast response,1
"barang ok....
pengriman cepet....",1
barang sudah sy terima gan thanks,1
paket telah diterima baik.. Terima kasih,1
"Barang bagus, ga kecewa, tapi kurang banyak, nanti order lagi dah",1
"barang sudah di terima, terima kasih ....",1
Barang sudah diterima .........,1
sip. udah sampe beberapa menit yg lalu. oke sesuai pesanan dan gambar. trimakasih kerjasamanya.,1
sesuai deskripsi barangnya,1
Produk sesuai pesanan tp blm dcoba,1
Proses cepat dan mantap,1
sesuai deskripsi barangnya,1
Bagus sesuai dgn deskripsi thnks.,1
Produk sesuai gambar dan deskripsi. Produknya bagus dan harganya jg bagus. Recommended produk,1
seller is good. produknya mantap. 5 stars ya,1
"Produk bagus, sesuai deskripsi, packing rapi, pengiriman cepat, hanya kurirnya yg agak telat.. thanks..",1
"Mahmurah mantap... Barang sdh sampe,, thanks sukses selalu",1
Produk diterima utuh tersegel.. semoga awet,1
"Sesuai order, pengiriman cepat, respon cepat",1
Respon dan proses dr penjual cepat. Barang sdh diterima stlh 2 hari. Kualitas barang bagus. Recommended seller. Thanks,1
Mantap. Sesuai deskripsi. Trimakasih semoga barokah jualannya.,1
"Makasih gan, barang sesuai",1
Pengiriman cepat. Fast respon. Barang sesuai. Trims,1
"Produknya bagus, berkualitas, dan berfungsi dg baik",1
brg diterima dg baik&amp; lengkap,1
Great Product &amp; Great Seller,1
"Steplesnya sedikit lebih kecil dari staples khusu mollar, saat ditembakan keluar 2 dan jadi menumpuk yang keluar. Rekomennya sih mending cari isi yang khusus mollar jk staplesnya merk mollar",1
Sesuai dengan pesanan..............,1
Produk berfungsi dgn baik,1
"produk sesuai dengan deskripsi, tapi belum dicoba",1
Barang sesuai diskripsi dan layanan cepat,1
"Sudah diterima, terima kasih",1
Sudah diterima dengan baik dan bisa di pakai.,1
Packing rapi dan respon cepat... recommended..!,1
Barang sudah diterima dg baik. Thx,1
Terima kasih..........,1
"Pengiriman sangat cepat, Barang sesuai iklan, berfungsi baik, 👍👍👍",1
kwalitas bagus. sesuai dengan yang ditawarkan. respons cepat,1
Sesuai yg diharapkan. Terimakasih.,1
"Barangnya bagus, pelayanan toko ini semuanya sangat memuaskan...recomend.",1
suuuuuuuuuuuuuuuuuuuuuudaaaaaaaah Diiiiteeeerimaaaaa,1
"Produk sesuai deskripsi, packing rapi.. rekomended..!",1
bukan merk kenmaster ternyata,1
Terimakasih barang sudah sampai,1
"Bagus..
Pengiriman cukup cepat",1
Siiiiiiiippppppppp...,1
Barang udh sampe...mksh....,1
Terimakasih barangnya udah sampai.,1
Fast respon dan terbaiks,1
makasih barang sudah sampai,1
Bagus.......top pengiriman cepat,1
thanksss........................,1
Merk beda tapi gpp yg penting ukrn sama,1
Lihat bintangnya aja dahhhhh,1
"bagus ,....................    ........",1
"Barang sudah diterima. Ukuran sesuai deskripsi. Hanya mereknya beda dengan yang dikirim, tetapi tidak masalah yang penting berfungsi dengan baik.",1
Barang sudah sampai....tks..,1
"Bagus,,,,,, terimakasih .......",1
"barang sudah samapai gan, dan bagus",1
"mantafff, sangat-sangat sesuai,,,",1
Barang sudah diterima dengan baik...,1
"Pengiriman cepat, Kemasan bagus",1
SESUAI PERMINTAAN.. FAST RESPON,1
Matab...good...sesuai permintaan...,1
barang lumayan kuat.... good,1
sudah sampai murah meriah,1
"sudah di terima bos
packing bagus, aman",1
"makasih, barang sesuai gambar",1
langsung dipakai. mantap. thanks. maaf baru kasi testi,1
"Harganya murah tp isinya lumayan banyak n kuat. Pesan kmrn hr ini nyampe. thanks Toko besi timur jaya, Tokopedia n wahana",1
ok.....................................,1
terimakasih barang sdh diterima,1
Unit nya sudah sampai....thanks,1
ga nyampe sejam dr mulai transaksi...udah nyampe rumah...mksh,1
"good.......cepat, packing aman.....",1
Barang sangat bagus sesuai diskripsi,1
mantap sampai dengan aman gan.............................,1
barang udah nyampe om makasihhhhh,1
recomended....................................,1
"barang sesuai, pengiriman cepat, ok",1
mantab... fast respone.. tx u..,1
"Barang bagus, packing cukup, kurir ramah",1
Mantapppp banget ......,1
produk sesuai dan bagus. thanks,1
Terima kasih semoga bermanfaat..,1
Barang sesuai gambar dan diterima dalam kondisi baik,1
"Trmksih banyak juragan....
Atas kerjasamanya.....",1
Keren produk nya mantaps,1
Barangnya sesuai syn digambar,1
"barang bagus...packing rapi,pokoknya top bgt",1
ok..................     . ..     .         ..,1
Sesuai dengan apa yg sudah dijelaskan pada detail produk,1
"Barang cepat sampai, tapi belum dicoba, besoklah kucoba dulu ya. baru testi lagi. thx",1
"Barang bagus,pengiriman cepat,recomended",1
barang dah nyampek. trimakasih,1
barang sudah diterima dengan baik dan sesuai,1
"cepet respon'a
pesen pagi, siang udh sampe",1
"mantab...cepat sekali pengiriman
pesan pagi...siang udah dteng
barangnya jg bagus....thx",1
Trimsssssss...................,1
barang Bagus pengiriman cepat ..........,1
sudah terima dan respon cepat.....................................,1
terimakasih gan barang cepat sampai dan sesuai dengan yang di orde,1
pelayanan memuaskan gan.....................................,1
barang sudah sampai tujuan dengan cepat gan mkash,1
Recsell👍👍👍👍,1
Keren bagus sangat berguna sekali,1
"Barang sesuai gambar, packing rapihlah,
Pengiriman standar dan harga terjangkau..

Terima kasih",1
"Belum dicoba, klo ok nanti bintang nya saya tambah",1
Recomended seller semoga awet,1
"Barang bagus, berfungsi dgn baik....",1
Barangnya datang tepat waktu,1
Barang sudah diterima dengan baik dan pengiriman yg cepat. Terima kasih.,1
mantap gun tackernya gan,1
Gooooooooooooooooooood,1
Seller merespon dengan cepat dengan proses pengiriman yang juga cepat. Barang dipacking rapi dan berkualitas baru (bnib). Stapler gun sudah termasuk isinya dan ada 3 jenis ukuran.,1
👍👍👍👍👍👍👍,1
Barang dah sampe..cepat rapi dan respon penjual baik,1
"barang sudah diterima dalam kondisi bagus, sudah di test, terimakasih",1
Produk bagus dan respon cepat.,1
"Mantap, rekomen seller, barang bagus",1
Barang sesuai deskripsi. Pengiriman cepat. Thanks 👍,1
"delivery cepat, packing rapih, produk sesuai deskripsi gambar, trims ya gan",1
"barang sudah sampai, 
langsung dicoba n lancar jaya. 
thanks seller.",1
Mantaps brng sesuai dan cepat responnya,1
"Barang sesuai gambar 
Respon penjual cepat",1
Barang di terima sesuai spek,1
"Barang telah tiba, sesuai gambar...",1
Barang sudah di terima thank u,1
Terimakasih gan barang sudah sampai,1
Barang sudaj sampai gan tks....,1
respon cepat... pengiriman juga cepat... sudah dites kualitas barang ok... trims,1
Terimakasihhhhhhh.............,1
"barang sdh dterima dgn baik, trima kasih..",1
"Barang sudah di terima, bagus, packing rapih makasih pelayanan nya",1
"Barang sudah sampai, bahan kokoh sptnya..udah di tes ke kayu..nempel kuat..untung dapet bonus isi nya..trims gan.",1
Packing sangat rapih dan barang sesuai yg dipesan,1
"Mantap, ajib, top, joss",1
Pengiriman &amp; packaging bagus. Sesuai foto &amp; deskripsi. Staple gun agak berat ketika dipake.,1
oke........... sesuai pesanan,1
makasih gan...barang sesuai ....,1
Barang bagus. Kalau beli isinya kira2 di Toko ATK ada yang jual nda ya?,1
"trims yaaa, barangx sdh sampai",1
barang sesuai walaupun belum di coba...makasih tokopedia,1
mantab fast respon...,1
"barang sudah sampai, belum tak coba",1
baguuuus sesuai deskripsi dan gambar. belum dicoba sih semoga g ada masalah,1
Produk bekerja dengan baik &amp; kuat,1
Bagusbanget......................................................................,1
Puas pisan cepet pisan,1
"barang bagus sesuai deskripsi, packing rapi, pengiriman cepat. semoga tambah sukses gan, tks.",1
kirimannya sudah sampe.. makasih,1
Barang sesuai pesanan,1
Barang sdh sampai dgn cepat.. Sdh dicoba dan hasilnya ok... Sukses terus boss.....,1
"sesuai gambar, tp blm dicoba... semoga memuaskan....thanks",1
sangat cepat responnya..good job thanks,1
sudah saya terima dlm keadaan baik. trims,1
"Terima kasih, Thank You, Danke, Gracias, Kittos, Syukron.",1
"Brg sesuai gambar, pelayanan oke",1
Barang sdh sampai....,1
Barang sudah di terima dengan baik,1
barang sesuai gambar. kemasan baik dan pengiriman cepat. terima kasih,1
"Barang sesuai deskripsi,cuma terlambat di pengiriman.Semoga berkah",1
"Sesuai dgn deskripsi dan foto, dan sangat cocok bagi saya yg baru belajar.  Saya REKOMENDASIKAN Toko Rumah Baju Kita untuk belanja disini sebab komitmen dgn pembicaraan kita dichat. Setelah bayar barang langsung diproses dan dikirim hari itu juga untuk pengirimannya menggunakan Pos Indonesia sudah sesuai dengan waktu pengiriman yg saya pilih. Sy puas dengan pelayan kalian",1
good product. mantab jaya. recomended seller,1
Produk mantab pelayanan cepat.... Terimakasih,1
"Barang sesuai deskripsi, tolong pakingnya di pebaiki lagi  dikasih lakban biar aman, punya saya pakunya tercecer dimana2 kotaknya robek",1
"Barang sesuai deskripsi dan bagus, semoga awet. Thx",1
Packing Baik. Recommended Seller. Barang Sesuai Pesanan,1
"bagus...
nanti saya pesan lagi di toko ini",1
Mantap gan bagus...........,1
"Saya mau review utk packaging, produk dan penjual.
Pertama packaging sangat rapi, pakai double bubble dan dibalut lagi dengan karton tebal.
Kedua produk sangat berkualitas tinggi, harga standar dan kualitas juara, ketajaman ujung mata paku sangat tajam hingga mempermudah paku tembusnya.
Ketiga penjual sangat sangat ramah, baru kali pertama ini saya dilayani dengan sangat puas. Pertama saya beli barang ini dan ancur parah oleh pihak ekspedisi dan saya tidak langsung komplain tetapi coba utk diskusi dengan penjual dan hasilnya sangat memuaskan, bahwa penjual siap utk mengirim ulang tanpa membawa barang yg rusaknya itu.

Saya jamin menurut pengalaman pribadi kalo ini toko berani bersaing dari sisi harga dan sangat recommended seller.",1
"Respon dan pengiriman cepat, barang oke, good seller",1
"Pengiriman cepat,packing rapi dan barangnya sesuai dgn deskripsi",1
Bagus bagus bagusksksnsnjsjjsksmmsms,1
"Respon dan pengiriman cepat, barang bagus",1
"Selamat sampai tujuan,barang berfungsi normal,isi paket lengkap",1
"Recomended seller, respon cepat packing mantap, barang pesanan di buble wrap.... Josss",1
"Produknya ok,...............",1
"Kualitas okey, makasih Gan. Semua barang aman, dan sesuai deskripsi.",1
"mantab joos  tanpa kendala, sampai jg sangat cepat, packingnya aman kemasan dan produk mulus, top pkoknya sukses selalu",1
Barang sesuai dengan deskripsi. Pengiriman cepat gak pake lama. Barang bagus. Mantap dahh pokoknya. Thanks gan,1
"barang sesuai pesanan, respon dan pengiriman cepat, good Seller",1
Barang sesuai posting.. siip,1
"berfungsi dengan baik, pengiriman dan respon cepat",1
Barang sesuai dengan gambar pengiriman cepat. Respon Seller 👍🏼👍🏼,1
"Recommended seller
...",1
"Barang bagus, respond cepat..",1
Barang sesuai order respon dan pengiriman cepat,1
Terima kasih pak. Barang nay sudah sampai,1
Bagusssssssssssss mksh,1
"Pas dengan air nailer nya gan .. thanks.

Recommended seller.",1
oke sip sudah dinpake.. mantap,1
Makasih juragan.......,1
MANTAB..!!! SALAM NINGRAT..!!!,1
"Best dah best best, penjual yg bner  best dah....",1
Barang datang sesuai pesanan. Packing rapi.,1
mantap barng oke dn cepat,1
"mkasih bnyak barang sesuai :) harga miring, kualitas baguss sekali, sukses ya gan",1
"Alhamdulillah paket sdh sampai, respon dan pelayanan cepat, recommended deh, mksh bos",1
Barang sesuai pesanan tapi kalok bisa tambahin bonus isi staplesnya,1
Produk Bagus..cuma isinya agak Susah..Produk sesuai deskripsi. Langsung dipakai ok dan mantul. Moga awet aja. Terima kasih,1
Gan jual isi steples nya.....,1
Barang bagus..........respon cepat...........maaf ulasannya lambat,1
barang sudah diterima.......................,1
makasih barang dah smpai dengan aman,1
"barang sudah sampai dengan packing rapih , terimakasih gan",1
alhamdulillah barang nya sdh kami terima dgn baik.  pesanan cepat sesuai dengan harapan.. 1 hari proses pengiriman..  mantap,1
"paket sudah saya terima dengan baik, terima kasih banyak atas pelayanannya!",1
barang udh nyampe gan. tks. Sukses terus HOUSE SPAREPART....,1
barang sudah sampai.. tetapi bingung cara penggunaannya krn tdk ada petunjuk pemakaian.. tulisannya bahasa China semuanya..,1
Item is ok! Packing and delivery speed are also prima.Thanks,1
"Trima Kasih, sdh sy dtrima dgn baik..",1
Makasih juragannnnnnnnnnnnn,1
"Sangat Puaasss, Barang sudah di terima dengan baik",1
"Terima kasih, barang sudah diterima dengan baik",1
paket sampai dengan cepat barang sesuai dengan gambar,1
"Makasih Agan Barang cepet sampai,isi mulus . recommended seller deh....next order lagi",1
Barang ssesuai gambar dan pengirimannya cepat..,1
ini jugaaa okeeeh...,1
"barang cepet sampai, terima kasih.",1
refillnya ada yang karatan tapi lumayan dah,1
isi steplessnya....sdh lama ya gan ada yg sdh agak berkarat...,1
terima kasih...  barang sudah diterima.  recommended seller...,1
barang dah sampe.  pengiriman cepat.,1
siiip.......................... ;),1
"respon cepat, barang sesuai. thx gan",1
terima kasih barang sudah diterima dengan baik,1
terima kasih barang sudah sampai dengan baik..  pengirimannya agak lambat. sy pesan dan bayar tgl 13/04 sampai tgl 17/04.. jakarta to jakarta..  mungkin ini efek dari hari libur nasional jumat s/d minggu atau ada hal yang lain yah?,1
Maaf baru sempet ksh ulasan.. Brg udh diterima 2 hari yg lalu.. Mksh yaa.. :),1
Barang sesuai gambar... walau sedikit slow respon tp masih OK.. thx Gan,1
Sip gan mantap makasih ya,1
"Barang oke, packing aman, proses kirim cepat. Trims",1
Sdh diterima. Thank you.,1
"Barang sdh sampai dengan selamat, packing jg rapih",1
"Okeh, sip, terima kasih...",1
"Fast respon, harga murah.. good n recomended seller deh..",1
barang bagus isi 10 lumayan,1
"Clear as described, .....Recommended Seller,....AAAA+++",1
Produk bagus dan penjual recommended,1
okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
"Thx gan pesanan udh sampe..
Recommended seller..",1
Terimakasih.............,1
Mantul fast respon kaya VR|46,1
"terima kasih ... barang telah diterima, semoga mantap ...akan order lagi",1
pas dengan yang saya cari ... barang bagus,1
terimakasih barangnya sudah sampai...,1
"salah beli, kekecilan. kualitas lumayan lah",1
barang sesuai deskripsi..,1
mantap laah.....harga murmer.........,1
sesuai deskripsi dan pengiriman cepat.,1
trimaksh brang telah sampai dgn utuh.,1
Lumayan... Cocok dengan harganya,1
mantab.......................................,1
mantap ...................................,1
"Barang sudah sampai gan, langsung ane pakai buat mbenerin kursi",1
kiriman lama tapi sesuai pesanan,1
dah sampe. makasih gan.............................,1
recomended seller....thanks gan,1
pesanan sudah sampai... terima kasih....,1
Barang diterima sesuai pesanan...thx,1
biar bintang yg bicara.......   ....,1
OK................................................,1
fast respont...best seller....,1
Barang bagus sesuai pesanan mas thx,1
sesuai pesanan n proses cepat pertahankan y gan,1
"Good seller, sukses selalu",1
semoga awet...............,1
Terima kasih.........,1
barang sesuai harga n berfungsi dengan baik.,1
pesanan sesuai dengan gambar pengiriman cepat makasih..,1
"thnks gan,barang sesuai foto,,,mudah2han awet nih,,,blm coba karna blm ada isinya,,=)",1
"barang sdh sampai, belum dicoba semoga bisa pakai dan awet. thank u seller",1
"barang sudah sampai, bagus packing rapi",1
"Barang sesuai gambar, barang bagus, murah tapi tidak murahan",1
barang sdh ditrima dan berfungsi...manteb gan,1
thanks...thanks...thanks...thanks,1
Sesuau dengan pesanan semoga awet. Thx...,1
Barang sesuai pesanan.. mantapp...,1
bngung ini isi staples tembak nya ukuran nomer berapa ya,1
barang sudah sampai.. dan barang OK. terima kasih,1
Alat bagus berjalan normal bahannya bagus pelayanan ok...,1
siiip barang dah nyampai....... tengkyu,1
mantap sampai dengan aman gan.............................,1
"Thanks bgt yaa say
suka bgt sama barang nyaa sesuai dan good QUALITY",1
Brg sudah sampai... Kualitas brg sesuai harga.. thanks..,1
tks.....................................,1
Bagus .... pengiriman ok .... rekomen,1
barang sesuai pesanan mantafffffffff,1
"super ..
ga ribet,cepet,ga perlu nanya ada stok atau ga,saya langsung order .proses,sehari sampe ..
mantap..
barang murah tapi ga murahan..
joss
recommended seller",1
"sesuai dengan pesanan, sangat berguna",1
bagus dan cepat sampai barang nya oke,1
barang sudah sampai.terimakasih  next time order lagi,1
